_id,nome_campus,ano,semestre,cod_ccr,nome_ccr,cr_ccr,ch_ccr,id_turma,desc_turma,tem_turma,cod_uffs_curso_turma,curso_turma,fase_turma,lista_docentes_ch,ch_teorica,ch_pratica,vagas_turma,qtd_inscritos,qtd_concluiram,sit_turma,data_atualizacao
7ba80422-d51a-4cb0-8c16-2f85b6007701,Cerro Largo,2016,1,GEX267,Química geral,8,120,12650,Química - 1ª Fase - Noturno - 2016/1,,4120,QUÍMICA,1,"[{""docente"":""FELIPE JOSÉ ANTONINI"",""ch_docente"":120}]",0,0,26,33,30,Encerrada,2022-02-22
f821db6c-dcb8-4983-975e-d20e8ca45ce4,Cerro Largo,2016,1,GEX272,Cálculo II,4,60,12655,Química - 3ª Fase - Noturno - 2016/1,,4120,QUÍMICA,3,"[{""docente"":""CARINA DA SILVA CORREA"",""ch_docente"":30},{""docente"":""ELENITA DOS SANTOS MIRANDA"",""ch_docente"":30}]",0,0,50,37,36,Encerrada,2022-02-22
6be786ef-90af-44e2-917f-7825c8586a58,Cerro Largo,2017,2,GLA034,Linguística aplicada ao ensino e aprendizagem da língua portuguesa,3,45,18684,Letras: Português e Espanhol - 6ª Fase - 10ª Fase - Noturno - 2017/2,,4802,LETRAS - PORTUGUÊS E ESPANHOL,6,"[{""docente"":""LEILA BOM CAMILLO"",""ch_docente"":45}]",0,0,50,21,21,Encerrada,2022-02-22
33f90e8b-f96c-436d-b862-e156098f138c,Chapecó,2019,2,GLA020,Estudos da língua portuguesa II: morfossintaxe,3,45,25806,Letras - Português e Espanhol - 4ª Fase - Noturno - 2019/2,,1801,LETRAS - PORTUGUÊS E ESPANHOL,4,"[{""docente"":""MARCELO JACO KRUG"",""ch_docente"":45}]",0,0,50,36,35,Encerrada,2022-02-22
ac7e7ca0-2baf-482a-bd9c-60125691ad12,Cerro Largo,2015,1,GEN014,Hidráulica aplicada,4,60,10382,Agronomia - 7ª Fase - Integral - 2015/1 ,,4500,AGRONOMIA,7,"[{""docente"":""MARCOS ANTONIO ZAMBILLO PALMA"",""ch_docente"":60}]",0,0,55,55,54,Encerrada,2022-02-22
632543c2-068b-4de9-a42f-92ee9bd0f3c1,Realeza,2019,1,GCB082,Parasitologia e saneamento básico,3,45,23958,Nutrição - 5ª Fase - Integral - 2019/1,,3410,NUTRIÇÃO,5,"[{""docente"":""FAGNER LUIZ DA COSTA FREITAS"",""ch_docente"":45}]",0,0,44,0,0,Cancelamento Administrativo,2022-02-22
501dd4e5-449e-4971-b9a1-16d9372a8a38,Laranjeiras do Sul,2017,1,GCA407,Matrizes formativas e práticas na educação do campo,4,60,17682,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) -8ª Fase - Integral - 2017/1,,2550,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,8,"[{""docente"":""ALEX VERDERIO"",""ch_docente"":60}]",0,0,60,31,31,Encerrada,2022-02-22
839524f5-0f67-48c0-98d1-202afb8a6a0c,Erechim,2016,1,GCH431,Tópicos especiais em ética II,4,60,14281,Filosofia (Optativo) - 7ª Fase - 9ª Fase - Noturno - 2016/1,,5702,FILOSOFIA,7,"[{""docente"":""FILIPE SILVEIRA DE ARAUJO"",""ch_docente"":60}]",0,0,50,25,21,Encerrada,2022-02-22
01d026c5-8b8e-4c1a-91ed-4761c791dd5e,Laranjeiras do Sul,2017,1,GCH596,Geografia IV,4,60,17683,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) -8ª Fase - Integral - 2017/1,,2550,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,8,"[{""docente"":""FABIO LUIZ ZENERATTI"",""ch_docente"":60}]",0,0,60,32,32,Encerrada,2022-02-22
d1907237-a8e6-4ae9-a115-513c0d13e967,Chapecó,2016,1,GLA001,Leitura e produção textual I,4,60,12667,Filosofia - 1ª Fase - Noturno - 2016/1,,1701,FILOSOFIA,1,"[{""docente"":""MORGANA FABIOLA CAMBRUSSI"",""ch_docente"":60}]",0,0,37,58,55,Encerrada,2022-02-22
05b054eb-2212-4cc5-86e9-b34c3deec721,Chapecó,2018,2,GEX557,Cartografia sistemática,5,75,22599,Geografia - 2ª Fase - Noturno - 2018/2,,1711,GEOGRAFIA,2,"[{""docente"":""GISELE LEITE DE LIMA PRIMAM"",""ch_docente"":75}]",0,0,50,30,24,Encerrada,2022-02-22
e8f04ead-9230-45b9-85c1-46891431efd3,Cerro Largo,2011,2,GLA004,Leitura e produção textual II,4,60,1427,Letras Port. e Esp. (T2),,4802,LETRAS - PORTUGUÊS E ESPANHOL,2,"[{""docente"":""MARCELO JACO KRUG"",""ch_docente"":60}]",0,0,32,23,23,Encerrada,2022-02-22
ef67c8e4-c2d4-4ccc-a300-78ae4b885ba7,Chapecó,2019,2,GCA221,Agroecologia II,4,60,25751,Agronomia - 8ª Fase - Integral - 2019/2,,1501,AGRONOMIA,8,"[{""docente"":""INES CLAUDETE BURG"",""ch_docente"":60}]",0,0,50,30,27,Encerrada,2022-02-22
f36bf665-46c0-415b-b8c6-acea2753f09f,Cerro Largo,2015,1,GCA049,Fruticultura,4,60,10390,Agronomia - 7ª Fase - Integral - 2015/1,,4500,AGRONOMIA,7,"[{""docente"":""DEBORA LEITZKE BETEMPS"",""ch_docente"":60}]",0,0,52,28,27,Encerrada,2022-02-22
4aac7812-abf2-4903-9dc4-80cd484ad9ca,Realeza,2015,1,GLA019,Estudos da língua espanhola VII: sintaxe,3,45,10011,Letras Português e Espanhol - 7ª Fase - Noturno - 2015/1,,3803,LETRAS - PORTUGUÊS E ESPANHOL,7,"[{""docente"":""NAIANE CAROLINA MENTA TRES"",""ch_docente"":45}]",0,0,34,12,12,Encerrada,2022-02-22
9f0bf5f6-29fd-48ac-b08f-697d45ef912a,Chapecó,2017,1,GCH082,Ontologia I,4,60,16680,Filosofia - 6ª Fase - Matutino - 2017/1,,1700,FILOSOFIA,6,"[{""docente"":""RICARDO NIQUETTI"",""ch_docente"":60}]",0,0,50,10,10,Encerrada,2022-02-22
6adf8b24-a6ba-49a0-9afd-28b05e24e6c5,Chapecó,2018,2,GCA588,Tópicos em agronomia VIII,3,45,21900,Agronomia (Optativo) - 6ª Fase - Integral - 2018/2,,1501,AGRONOMIA,6,"[{""docente"":""JORGE LUIS MATTIAS"",""ch_docente"":45}]",0,0,20,18,15,Encerrada,2022-02-22
3e125db7-d297-4556-8cd0-e1d7ca3bf429,Chapecó,2015,2,GLA021,Estudos da língua portuguesa III: morfossintaxe,4,60,12127,Letras - Português e Espanhol - 4ª Fase - Matutino - 2015/2,,1800,LETRAS - PORTUGUÊS E ESPANHOL,4,"[{""docente"":""ALINE PEIXOTO GRAVINA"",""ch_docente"":60}]",0,0,35,19,19,Encerrada,2022-02-22
2d6145ff-72b8-4c0f-982f-785cb4068dd2,Laranjeiras do Sul,2016,1,GCS133,Formação econômica do Brasil,2,30,12666,Ciências Econômicas - 5ª Fase - Integral - 2016/1,,2601,CIÊNCIAS ECONÔMICAS,5,"[{""docente"":""CRISTINA STURMER DOS SANTOS"",""ch_docente"":30}]",0,0,50,23,22,Encerrada,2022-02-22
2e390ffb-ac9b-491b-b160-158ba36f5c3a,Cerro Largo,2017,2,GLA044,Literaturas de língua portuguesa,4,60,18690,Letras: Português e Espanhol - 6ª Fase - 10ª Fase - Noturno - 2017/2,,4802,LETRAS - PORTUGUÊS E ESPANHOL,6,"[{""docente"":""DEMETRIO ALVES PAZ"",""ch_docente"":60}]",0,0,50,28,28,Encerrada,2022-02-22
bb4de3c3-138e-429b-b4c1-42430c2eedd0,Passo Fundo,2017,1,GSA087,"Ciência, espiritualidade e saúde",2,30,16135,Medicina - 3ª Fase - Integral - 2017/1,,6400,MEDICINA,3,"[{""docente"":""ÉDISON MARTINHO DA SILVA DIFANTE"",""ch_docente"":30}]",0,0,40,37,36,Encerrada,2022-02-22
23140e66-892c-4a75-bc9e-5a6fc995af47,Cerro Largo,2017,2,GLA042,Psicolinguística: processos de leitura e escrita,4,60,18689,Letras: Português e Espanhol - 6ª Fase - 10ª Fase - Noturno - 2017/2,,4802,LETRAS - PORTUGUÊS E ESPANHOL,10,"[{""docente"":""ANA CECILIA TEIXEIRA GONCALVES"",""ch_docente"":15},{""docente"":""ANA BEATRIZ FERREIRA DIAS"",""ch_docente"":45}]",0,0,50,24,24,Encerrada,2022-02-22
451a773f-c488-4704-99ef-b0cd9abdb4d4,Cerro Largo,2019,2,GCH297,Fundamentos político-pedagógicos da educação,4,60,25852,Química - 6ª Fase - Noturno - 2019/2,,4120,QUÍMICA,6,"[{""docente"":""NEUSETE MACHADO RIGO"",""ch_docente"":60}]",0,0,30,1,1,Encerrada,2022-02-22
54be72ca-efea-470a-8d8d-06fabacdc3b3,Passo Fundo,2017,1,GSA088,Seminário integrador II,1,15,16133,Medicina - 2ª Fase - Integral - 2017/1,,6400,MEDICINA,2,"[{""docente"":""SABRINA FRIGHETTO HENRICH"",""ch_docente"":15}]",0,0,40,31,31,Encerrada,2022-02-22
43c856c9-02b5-43b9-a7ec-1bbe1456df88,Laranjeiras do Sul,2017,1,GCA404,Trabalho de conclusão de curso III,2,30,17687,Interdisciplinar em educação do campo: ciências sociais e humanas (Pronacampo) -8ª Fase - Integral - 2017/1,,2550,INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,8,"[{""docente"":""ROBERTO ANTONIO FINATTO"",""ch_docente"":30}]",0,0,60,32,32,Encerrada,2022-02-22
f04a42b6-9720-4cef-b216-2caf9d18bd48,Cerro Largo,2016,1,GEX273,Química orgânica I,6,90,12676,Química (Turma A) - 3ª Fase - Noturno - 2016/1,,4120,QUÍMICA,3,"[{""docente"":""BENHUR DE GODOI"",""ch_docente"":60}]",0,0,30,28,28,Encerrada,2022-02-22
d3c7e1a2-9980-4e5d-8d12-b40af8c043ac,Chapecó,2016,1,GCH080,Teoria do conhecimento,4,60,12683,Filosofia - 5ª Fase - Noturno - 2016/1,,1701,FILOSOFIA,5,"[{""docente"":""FLAVIO MIGUEL DE OLIVEIRA ZIMMERMANN"",""ch_docente"":60}]",0,0,50,23,19,Encerrada,2022-02-22
17eb1b33-4766-49e5-8897-3b7a44767fd8,Chapecó,2017,1,GLA108,Língua brasileira de sinais (Libras),4,60,16687,História - Geografia - 7ª Fase - Matutino - 2017/1,,1720,HISTÓRIA,7,"[{""docente"":""RIVAEL MATEUS FABRICIO"",""ch_docente"":60}]",0,0,50,44,31,Encerrada,2022-02-22
8e50a367-b19b-42e6-bd0a-b7ede8476542,Cerro Largo,2017,2,GLA025,Literatura brasileira II,4,60,18692,Letras: Português e Espanhol - 8ª Fase - Noturno - 2017/2,,4802,LETRAS - PORTUGUÊS E ESPANHOL,8,"[{""docente"":""DEMETRIO ALVES PAZ"",""ch_docente"":60}]",0,0,50,23,22,Encerrada,2022-02-22
4a1f3b6a-7ccd-455b-a9a8-55dc9349b381,Laranjeiras do Sul,2015,2,GCH008,Iniciação à prática científica,4,60,11177,Agronomia - 4ª fase - Integral - 2015/2,,2503,AGRONOMIA,4,"[{""docente"":""GILMAR FRANZENER"",""ch_docente"":60}]",0,0,50,44,42,Encerrada,2022-02-22
b682a3e3-eb97-4484-a053-7938a3d82ee3,Cerro Largo,2015,2,GLA016,Estudos da língua espanhola IV: morfossintaxe,4,60,11928,Letras: Português e Espanhol  - 4ª Fase  - Noturno - 2015/2,,4802,LETRAS - PORTUGUÊS E ESPANHOL,4,"[{""docente"":""NEIVA MARIA MALLMANN GRAZIADEI"",""ch_docente"":60}]",0,0,50,26,25,Encerrada,2022-02-22
8a0f5772-ab26-4c9e-b73c-d14517a9077e,Cerro Largo,2019,2,GEX287,Cinética química,4,60,25857,Química - 8ª Fase - Noturno - 2019/2,,4120,QUÍMICA,8,"[{""docente"":""ROSALIA ANDRIGHETTO"",""ch_docente"":60}]",0,0,30,6,5,Encerrada,2022-02-22
608ed613-580f-461f-8282-dbb3d31ecc37,Chapecó,2016,1,GEX002,Introdução à informática,4,60,14084,Letras - Português e Espanhol - 1ª Fase - Noturno - 2016/1,,1801,LETRAS - PORTUGUÊS E ESPANHOL,1,"[{""docente"":""ANDRESSA SEBBEN"",""ch_docente"":60}]",0,0,51,62,53,Encerrada,2022-02-22
703ec988-91f5-483c-b667-bf6a3ff60466,Chapecó,2016,1,GLA010,Estudos da língua espanhola I,5,75,14090,Letras - Português e Espanhol - 1ª Fase - Noturno - 2016/1,,1801,LETRAS - PORTUGUÊS E ESPANHOL,1,"[{""docente"":""MARILIA SPINGOLON"",""ch_docente"":75}]",0,0,51,62,50,Encerrada,2022-02-22
f227f5ed-ceaa-4b4b-bb63-7c19f9090918,Chapecó,2018,2,GCH466,Seminário temático em história II,4,60,22857,História (Opt. - Metodologia de pesquisa) - 7ª Fase - Noturno - 2018/2,,1721,HISTÓRIA,7,"[{""docente"":""RENATO VIANA BOY"",""ch_docente"":60}]",0,0,50,22,19,Encerrada,2022-02-22
cc64c997-28e7-4bd0-bd8d-ad736d8c9932,Cerro Largo,2015,2,GLA020,Estudos da língua portuguesa II: morfossintaxe,3,45,11929,Letras: Português e Espanhol  - 4ª Fase  - Noturno - 2015/2,,4802,LETRAS - PORTUGUÊS E ESPANHOL,4,"[{""docente"":""CAROLINE MALLMANN SCHNEIDERS"",""ch_docente"":45}]",0,0,50,22,21,Encerrada,2022-02-22
53336144-810d-48f0-a346-345a2ba42978,Realeza,2011,2,GCS011,"Meio ambiente, economia e sociedade",4,60,1192,Ciências (T1A),,3111,CIÊNCIAS NATURAIS,4,"[{""docente"":""EMERSON MARTINS"",""ch_docente"":60}]",0,0,50,46,44,Encerrada,2022-02-22
4c45c851-b6b5-4cdc-b4fe-c4eb750f28fb,Passo Fundo,2017,1,GCB258,Processos biológicos III,8,120,16136,Medicina - 3ª Fase - Integral - 2017/1,,6400,MEDICINA,3,"[{""docente"":""AMAURI BRAGA SIMONETTI"",""ch_docente"":60},{""docente"":""CRISTINE PILATI PILEGGI CASTRO"",""ch_docente"":60}]",0,0,40,28,28,Encerrada,2022-02-22
a2615737-419f-4e64-98c0-d3f55ce99200,Laranjeiras do Sul,2017,2,GEX002,Introdução à informática,4,60,18337,Interdisciplinar em educação no campo - 1ª Fase - Integral - 2017/2,,2541,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",1,"[{""docente"":""ALEXANDRE MANOEL DOS SANTOS"",""ch_docente"":60}]",0,0,50,18,2,Encerrada,2022-02-22
ec3f35fa-c94b-40ff-b12f-48b5fafce7b7,Laranjeiras do Sul,2017,2,GCH029,História da fronteira Sul,4,60,18338,Interdisciplinar em educação no campo - 1ª Fase - Integral - 2017/2,,2541,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",1,"[{""docente"":""MIGUEL MUNDSTOCK XAVIER DE CARVALHO"",""ch_docente"":60}]",0,0,50,30,25,Encerrada,2022-02-22
72e8c7e6-5905-4a5e-838a-364c35f37062,Erechim,2017,1,GCH358,Seminário do trabalho de conclusão de curso I,4,60,17694,História (Iterra) - 8ª Fase - Integral - 2017/1,,5723,HISTÓRIA,8,"[{""docente"":""CAROLINE RIPPE DE MELLO KLEIN"",""ch_docente"":45},{""docente"":""ISABEL ROSA GRITTI"",""ch_docente"":15}]",0,0,50,39,39,Encerrada,2022-02-22
2db8fd92-283d-4e36-aa7f-02da97b8717c,Realeza,2017,2,GCH013,Didática geral,3,45,18698,Letras: Português e Espanhol - 6ª Fase - Noturno - 2017/2,,3803,LETRAS - PORTUGUÊS E ESPANHOL,6,"[{""docente"":""MARIANE INES OHLWEILER"",""ch_docente"":45}]",0,0,35,23,23,Encerrada,2022-02-22
faf6daa2-e735-49bc-b289-0fcf8fd9b7ec,Laranjeiras do Sul,2016,1,GCS128,Administração da produção,4,60,12687,Ciências Econômicas - 9ª Fase - Integral - 2016/1,,2601,CIÊNCIAS ECONÔMICAS,9,"[{""docente"":""TIAGO DA COSTA"",""ch_docente"":60}]",0,0,50,23,21,Encerrada,2022-02-22
30eca717-9480-4c7c-91ed-338eb4acb5dc,Erechim,2017,1,GCH359,História contemporânea III,4,60,17695,História (Iterra) - 8ª Fase - Integral - 2017/1,,5723,HISTÓRIA,8,"[{""docente"":""GERSON WASEN FRAGA"",""ch_docente"":60}]",0,0,50,39,39,Encerrada,2022-02-22
f6760b23-6b9c-4ba8-a74e-aa35c05f6543,Realeza,2017,2,GLA030,Literatura hispânica IV,4,60,18701,Letras: Português e Espanhol - 6ª Fase - Noturno - 2017/2,,3803,LETRAS - PORTUGUÊS E ESPANHOL,6,"[{""docente"":""ANA CAROLINA TEIXEIRA PINTO"",""ch_docente"":60}]",0,0,35,23,22,Encerrada,2022-02-22
fd50543a-815b-45ad-bca9-1fd1cdee4a74,Laranjeiras do Sul,2019,2,GCB325,Melhoramento vegetal,3,45,25155,Agronomia - 6ª Fase - Integral - 2019/2,,2503,AGRONOMIA,6,"[{""docente"":""ROBERSON DIBAX"",""ch_docente"":45}]",0,0,50,44,43,Encerrada,2022-02-22
19b225a0-f44a-47fc-a902-be0b956f0077,Chapecó,2017,1,GCH364,Arqueologia pré-histórica,4,60,16693,História - 1ª Fase - Noturno - 2017/1,,1721,HISTÓRIA,1,"[{""docente"":""JAISSON TEIXEIRA LINO"",""ch_docente"":60}]",0,0,52,53,49,Encerrada,2022-02-22
3a72e249-577e-4b25-8bf4-a44d0fb74876,Chapecó,2018,2,GEX605,Estruturas de dados,4,60,22414,Ciência da Computação - 2ª Fase - Vespertino - 2018/2,,1100,CIÊNCIA DA COMPUTAÇÃO,2,"[{""docente"":""DENIO DUARTE"",""ch_docente"":60}]",0,0,50,42,39,Encerrada,2022-02-22
6657a1b1-bbd8-4c93-af37-6d6ccb65f471,Cerro Largo,2019,2,GCB166,Microbiologia geral,4,60,25884,Ciências Biológicas (Turma B) - 6ª Fase - Integral - 2019/2,,4200,CIÊNCIAS BIOLÓGICAS,6,"[{""docente"":""DANIEL JONER DAROIT"",""ch_docente"":30}]",0,0,20,6,6,Encerrada,2022-02-22
047fea5a-1c8a-4424-8ddd-e637be092b96,Chapecó,2011,2,GCS006,Introdução à economia,4,60,1669,Ciências Sociais (T1),,1740,CIÊNCIAS SOCIAIS,0,"[{""docente"":""ANDRE LUIS DA SILVA LEITE"",""ch_docente"":60}]",0,0,50,5,5,Encerrada,2022-02-22
171946bd-7b5e-48b5-b968-951f408028c3,Laranjeiras do Sul,2017,2,GCH115,História e filosofia das ciências naturais e da matemática,3,45,18341,Interdisciplinar em educação no campo - 3ª Fase - Integral - 2017/2,,2541,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",3,"[{""docente"":""MIGUEL MUNDSTOCK XAVIER DE CARVALHO"",""ch_docente"":45}]",0,0,30,13,11,Encerrada,2022-02-22
79114f49-df86-4326-985b-7652ac0f2278,Chapecó,2019,1,GLA012,Literatura infanto-juvenil,4,60,24479,Pedagogia - 5ª Fase - Matutino - 2019/1,,1730,PEDAGOGIA,5,"[{""docente"":""LUCIANO MELO DE PAULA"",""ch_docente"":60}]",0,0,50,42,40,Encerrada,2022-02-22
1fa01c7f-64c8-445a-a9e8-85c9cbd9450d,Chapecó,2011,2,GEX001,Matemática instrumental,4,60,1109,Letras - Port. e Esp. (T4),,1801,LETRAS - PORTUGUÊS E ESPANHOL,1,"[{""docente"":""ARLINDO CRISTIANO FELIPPE"",""ch_docente"":60}]",0,0,33,32,27,Encerrada,2022-02-22
e4e1d97e-d23e-4d8e-9ac3-e63202efa22b,Laranjeiras do Sul,2018,2,GCA031,Patologia de organismos aquáticos cultiváveis,4,60,23003,Engenharia de Aquicultura (Turma B) - 8ª Fase - Integral - 2018/2,,2510,ENGENHARIA DE AQUICULTURA,8,"[{""docente"":""AMANDA KELLER SIQUEIRA"",""ch_docente"":30}]",0,0,20,2,2,Encerrada,2022-02-22
fa1ff3f0-2e25-4dbf-a2db-15bcdda48b82,Realeza,2019,1,GSA050,Prática profissional I,2,30,23974,Nutrição - 7ª Fase - Integral - 2019/1,,3410,NUTRIÇÃO,7,"[{""docente"":""ROZANE MARCIA TRICHES"",""ch_docente"":15}]",0,0,44,27,27,Encerrada,2022-02-22
3352b78a-64d7-4aec-8e15-2634cbf59712,Erechim,2019,1,GEX759,Representação gráfica espacial,4,60,24731,Engenharia Ambiental - 1ª Fase - Integral - 2019/1,,5302,ENGENHARIA AMBIENTAL E SANITÁRIA,1,"[{""docente"":""ANA LUIZA VALADAO FREITAS GEREMIAS"",""ch_docente"":60}]",0,0,57,49,43,Encerrada,2022-02-22
4d826c2d-6dc8-494d-b83b-29fee51d60c0,Laranjeiras do Sul,2017,1,GCH292,História da fronteira Sul,4,60,17697,Ciências Econômicas - 1ª Fase - Integral - 2017/1,,2601,CIÊNCIAS ECONÔMICAS,1,"[{""docente"":""GRACIALINO DA SILVA DIAS"",""ch_docente"":60}]",0,0,50,55,50,Encerrada,2022-02-22
f9afbeca-e89d-4f7d-bebc-9b048311d6c0,Cerro Largo,2019,2,GCH300,Fundamentos sócio-antropológicos da educação,2,30,25889,Ciências Biológicas - 6ª Fase - Integral - 2019/2,,4200,CIÊNCIAS BIOLÓGICAS,6,"[{""docente"":""EDEMAR ROTTA"",""ch_docente"":30}]",0,0,60,29,29,Encerrada,2022-02-22
59b11b04-8c70-4776-be59-39797eb614e6,Chapecó,2017,2,GSA014,Patologia,4,60,18669,Enfermagem - 4ª Fase - Integral - 2017/2,,1400,ENFERMAGEM,4,"[{""docente"":""DEBORA TAVARES DE RESENDE E SILVA"",""ch_docente"":45},{""docente"":""GABRIELA GONCALVES DE OLIVEIRA"",""ch_docente"":30}]",0,0,40,32,31,Encerrada,2022-02-22
1c1f683e-87da-47fd-8227-38f7d0e9f18e,Realeza,2017,2,GLA021,Estudos da língua portuguesa III: morfossintaxe,4,60,18695,Letras: Português e Espanhol - 6ª Fase - Noturno - 2017/2,,3803,LETRAS - PORTUGUÊS E ESPANHOL,6,"[{""docente"":""SABRINA CASAGRANDE"",""ch_docente"":60}]",0,0,35,20,20,Encerrada,2022-02-22
1459f717-bdff-479d-af72-bdca28bcef23,Laranjeiras do Sul,2012,1,GCA077,Zootecnia,5,75,2270,Interdisciplinar em Educação no Campo - 5ª fase - integral - 2012/1,,2540,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",5,"[{""docente"":""JULIANO CESAR DIAS"",""ch_docente"":75}]",0,0,30,10,10,Encerrada,2022-02-22
003b72e0-d0f4-405f-b100-312d3969a893,Realeza,2019,1,GCB015,Anatomia dos animais domésticos II,6,90,23997,Medicina Veterinária (Turma B) - 3ª Fase - Integral - 2019/1,,3530,MEDICINA VETERINÁRIA,3,"[{""docente"":""PATRICIA ROMAGNOLLI"",""ch_docente"":60}]",0,0,25,20,20,Encerrada,2022-02-22
e100f197-ac24-471f-9015-2dbf3907b9bb,Chapecó,2019,1,GCS077,Gestão de cooperativas,4,60,23836,Administração - 7ª Fase - Matutino - 2019/1,,1600,ADMINISTRAÇÃO,7,"[{""docente"":""ENISE BARTH"",""ch_docente"":60}]",0,0,50,22,17,Encerrada,2022-02-22
c6f3f784-698c-41b6-9ffc-2cff91d780a8,Laranjeiras do Sul,2019,2,GCB327,Fisiologia vegetal,5,75,25135,Agronomia (Turma C) - 4ª Fase - Integral - 2019/2,,2503,AGRONOMIA,4,"[{""docente"":""LISANDRO TOMAS DA SILVA BONOME"",""ch_docente"":45}]",0,0,20,17,16,Encerrada,2022-02-22
234d084b-a5f7-4798-bdff-dee4dafc5c11,Passo Fundo,2019,2,GSA094,Processos patológicos II,8,120,25188,Medicina - 4ª Fase - Integral - 2019/2,,6400,MEDICINA,4,"[{""docente"":""JOSSIMARA POLETTINI"",""ch_docente"":60},{""docente"":""DANIELA AUGUSTIN SILVEIRA"",""ch_docente"":60}]",0,0,36,28,28,Encerrada,2022-02-22
5695c4b6-34d7-4129-9d5a-9b1fc4d9eda3,Cerro Largo,2012,1,GCB020,Biologia II,5,75,2591,Ciências (TA) - 3ª Fase - Noturno - 2012/1,,4110,"CIÊNCIAS: BIOLOGIA, FÍSICA E QUÍMICA",3,"[{""docente"":""MARDIORE TANARA PINHEIRO DOS SANTOS"",""ch_docente"":75}]",0,0,50,35,30,Encerrada,2022-02-22
484231cb-0de9-4b12-8a8e-fd7cc416507d,Chapecó,2012,2,GLA001,Leitura e produção textual I,4,60,1769,Administração - 1ª Fase - Noturno - 2012/2,,1601,ADMINISTRAÇÃO,1,"[{""docente"":""MARISTELA SCHLEICHER SILVEIRA"",""ch_docente"":60}]",0,0,55,57,42,Encerrada,2022-02-22
e17c06fe-f965-45bb-8127-9011d4c45e90,Chapecó,2019,1,GCH849,Ética II,6,90,23507,Filosofia - 3ª Fase - Noturno - 2019/1,,1701,FILOSOFIA,3,"[{""docente"":""PAULO HAHN"",""ch_docente"":90}]",0,0,50,17,16,Encerrada,2022-02-22
b7af8f31-d73e-413e-a244-ea913627e464,Laranjeiras do Sul,2017,1,GEX212,Matemática B,4,60,17701,Ciências Econômicas - 1ª Fase - Integral - 2017/1,,2601,CIÊNCIAS ECONÔMICAS,1,"[{""docente"":""MARTINHO MACHADO JUNIOR"",""ch_docente"":60}]",0,0,50,55,50,Encerrada,2022-02-22
3f00ae0b-e0aa-439d-813f-70aa24fcd95b,Laranjeiras do Sul,2017,1,GEX210,Estatística básica,4,60,17702,Ciências Econômicas - 3ª Fase - Integral - 2017/1,,2601,CIÊNCIAS ECONÔMICAS,3,"[{""docente"":""ALEXANDRE MANOEL DOS SANTOS"",""ch_docente"":60}]",0,0,50,51,48,Encerrada,2022-02-22
33c27217-a2c8-42dc-82e4-d757a076fef9,Realeza,2017,2,GLA050,Estágio curricular supervisionado em língua espanhola I,3,45,18704,Letras: Português e Espanhol - 6ª Fase - Noturno - 2017/2,,3803,LETRAS - PORTUGUÊS E ESPANHOL,6,"[{""docente"":""NAIANE CAROLINA MENTA TRES"",""ch_docente"":45}]",0,0,35,21,21,Encerrada,2022-02-22
669defaf-254f-4d39-91ba-f7efd80a9708,Chapecó,2019,2,GCB054,Biotecnologia,2,30,25741,Agronomia (Turma B) - 6ª Fase - Integral - 2019/2,,1501,AGRONOMIA,6,"[{""docente"":""CLEVISON LUIZ GIACOBBO"",""ch_docente"":15},{""docente"":""SERGIO LUIZ ALVES JUNIOR"",""ch_docente"":15}]",0,0,16,16,16,Encerrada,2022-02-22
848e466e-bc13-4250-ba4e-4a41dbac0f29,Laranjeiras do Sul,2017,1,GCS379,Microeconomia II,4,60,17703,Ciências Econômicas - 3ª Fase - Integral - 2017/1,,2601,CIÊNCIAS ECONÔMICAS,3,"[{""docente"":""RAFAEL STEFENON"",""ch_docente"":60}]",0,0,50,37,35,Encerrada,2022-02-22
425d0a67-2673-4be4-a818-9872767624d7,Chapecó,2017,2,GSA023,O cuidado de enfermagem na saúde mental,6,90,18710,Enfermagem - 8ª Fase - Integral - 2017/2,,1400,ENFERMAGEM,8,"[{""docente"":""LISIANE DA ROSA"",""ch_docente"":90},{""docente"":""GRAZIELA PIOVESAN"",""ch_docente"":90}]",0,0,40,21,21,Encerrada,2022-02-22
